rep,gen,obj1,obj2
0,0,21.465063720893397,37.33444957855831
0,1,21.409582477760164,35.43276518328339
0,2,21.39317369584262,0.0
0,3,3.0,33.77732129429987
0,4,4.0,0.0
0,5,5.0,33.5951731462135
0,6,6.0,0.0
0,7,7.0,0.0
0,8,8.0,0.0
0,9,9.0,32.68885730636928
0,10,10.0,31.695797408249426
0,11,11.0,0.0
0,12,21.35046237444056,0.0
0,13,13.0,30.01929079007175
0,14,14.0,0.0
0,15,15.0,0.0
0,16,16.0,29.956318333609868
0,17,17.0,28.23770738432209
0,18,21.298211669831982,0.0
0,19,19.0,0.0
0,20,20.0,27.427905388967034
0,21,21.0,0.0
0,22,22.0,0.0
0,23,23.0,27.23952507291881
0,24,24.0,0.0
0,25,25.0,26.745097746660328
0,26,26.0,0.0
0,27,27.0,25.82964339148314
0,28,28.0,0.0
0,29,21.271247262180612,25.13228357405042
0,30,30.0,23.382815353238993
0,31,31.0,0.0
0,32,32.0,0.0
0,33,33.0,0.0
0,34,21.26316671708399,0.0
0,35,21.22727630189479,22.682277273986333
0,36,36.0,0.0
0,37,37.0,0.0
0,38,38.0,0.0
0,39,39.0,0.0
0,40,21.218780794695153,0.0
0,41,21.1894802200246,0.0
0,42,42.0,0.0
0,43,43.0,0.0
0,44,44.0,22.650138060427203
0,45,45.0,0.0
0,46,21.18754873900207,0.0
0,47,47.0,22.430065819413205
0,48,21.183989029093272,0.0
0,49,21.15022554189621,22.30231586573932
0,50,50.0,0.0
0,51,51.0,22.253492649616348
0,52,52.0,0.0
0,53,21.10297431110289,21.302196962943487
0,54,54.0,0.0
0,55,55.0,21.214473196947885
0,56,56.0,0.0
0,57,57.0,0.0
0,58,58.0,20.308835789321908
0,59,59.0,19.60631813400616
0,60,60.0,0.0
0,61,21.09793763874574,0.0
0,62,21.047802419562167,0.0
0,63,63.0,0.0
0,64,64.0,19.495244929599473
0,65,65.0,18.90886726865841
0,66,21.046544722647653,0.0
0,67,67.0,0.0
0,68,21.043677804963966,18.731462955300987
0,69,21.014104814444693,0.0
0,70,21.00098068685024,18.32387769342511
0,71,71.0,0.0
0,72,72.0,0.0
0,73,20.980486498365167,0.0
0,74,74.0,0.0
0,75,20.975391446160167,18.177770051666037
0,76,76.0,0.0
0,77,77.0,18.02655003324571
0,78,20.954663289629337,17.9943779342504
0,79,79.0,17.790149368468136
0,80,80.0,17.550873958399386
0,81,81.0,17.435626355139654
0,82,20.9385687163554,0.0
0,83,83.0,0.0
0,84,84.0,0.0
0,85,85.0,17.349954989408637
0,86,86.0,17.1918105480391
0,87,87.0,0.0
0,88,88.0,17.115890796996098
0,89,89.0,16.794001239002924
0,90,20.93708626335265,0.0
0,91,91.0,0.0
0,92,92.0,0.0
0,93,20.922597683224193,0.0
0,94,94.0,16.794001239002583
0,95,95.0,16.681476406646993
0,96,20.913398171072227,0.0
0,97,97.0,16.4191670640649
0,98,98.0,0.0
0,99,99.0,0.0
0,100,100.0,0.0
0,101,20.902412491681645,16.095361571747702
0,102,102.0,0.0
0,103,103.0,0.0
0,104,20.891409398907207,0.0
0,105,105.0,0.0
0,106,106.0,0.0
0,107,20.885416474591224,15.725160217700207
0,108,108.0,0.0
0,109,20.864522493977457,0.0
0,110,110.0,0.0
0,111,111.0,15.628964308008548
0,112,112.0,0.0
0,113,113.0,0.0
0,114,20.858600369529263,15.3031550187345
0,115,115.0,0.0
0,116,116.0,0.0
0,117,20.85852365361395,0.0
0,118,118.0,0.0
0,119,119.0,0.0
0,120,120.0,15.280005406652997
0,121,121.0,0.0
0,122,20.837246424986805,0.0
0,123,123.0,0.0
0,124,124.0,0.0
0,125,125.0,0.0
0,126,126.0,0.0
0,127,127.0,0.0
0,128,20.813226520339942,0.0
0,129,129.0,15.234267730617631
0,130,130.0,15.121034494143132
0,131,131.0,0.0
0,132,132.0,0.0
0,133,133.0,0.0
0,134,134.0,0.0
0,135,135.0,0.0
0,136,136.0,0.0
0,137,20.793863916454313,0.0
0,138,138.0,0.0
0,139,20.792533799072213,0.0
0,140,140.0,0.0
0,141,141.0,0.0
0,142,20.789129302151746,15.074193101705156
0,143,20.78697594296683,0.0
0,144,20.78535382489402,0.0
0,145,20.78330561831186,0.0
0,146,20.776612091085006,0.0
0,147,147.0,0.0
0,148,148.0,15.057861486799894
0,149,20.773811138118884,0.0
0,150,150.0,15.054568193341005
0,151,20.77325857285622,15.003687466020693
0,152,20.75386924898433,0.0
0,153,153.0,0.0
0,154,154.0,0.0
0,155,20.753383698245752,0.0
0,156,156.0,14.996809162632943
0,157,157.0,0.0
0,158,158.0,0.0
0,159,20.7434098925313,14.996472180387656
0,160,160.0,14.970371057104558
0,161,161.0,14.9527499481609
0,162,162.0,0.0
0,163,163.0,0.0
0,164,164.0,0.0
0,165,165.0,0.0
0,166,166.0,0.0
0,167,167.0,14.949637202780117
0,168,20.733691831659485,0.0
0,169,169.0,0.0
0,170,170.0,14.944442495105832
0,171,20.72525939017365,14.939688348830252
0,172,20.72506810589097,0.0
0,173,173.0,0.0
0,174,174.0,0.0
0,175,20.722946897012378,0.0
0,176,176.0,0.0
0,177,20.715102643516534,0.0
0,178,178.0,14.933558935725593
0,179,179.0,0.0
0,180,180.0,0.0
0,181,20.701477613851022,0.0
0,182,182.0,0.0
0,183,183.0,14.933241154453988
0,184,184.0,14.933050246971717
0,185,185.0,14.932896961155897
0,186,186.0,14.929727134528633
0,187,20.691778128572707,0.0
0,188,188.0,0.0
0,189,189.0,14.929727134524526
0,190,20.66364851616507,14.929203403191408
0,191,191.0,0.0
0,192,192.0,14.92871123757277
0,193,193.0,0.0
0,194,194.0,0.0
0,195,195.0,14.928479400213568
0,196,196.0,0.0
0,197,197.0,0.0
0,198,198.0,0.0
0,199,199.0,0.0
0,200,20.643815121476187,14.928334807221702
0,201,201.0,0.0
0,202,202.0,14.926044233950698
0,203,203.0,0.0
0,204,20.634001757164132,0.0
0,205,205.0,0.0
0,206,206.0,0.0
0,207,20.621131544830508,0.0
0,208,208.0,14.924973079562314
0,209,209.0,0.0
0,210,210.0,0.0
0,211,20.618531519891913,0.0
0,212,212.0,0.0
0,213,213.0,0.0
0,214,214.0,0.0
0,215,215.0,14.924923627209758
0,216,216.0,14.924862801778602
0,217,20.60026346456094,0.0
0,218,218.0,14.924280413035717
0,219,219.0,0.0
0,220,220.0,0.0
0,221,221.0,0.0
0,222,20.599350467633805,14.924224030276228
0,223,223.0,0.0
0,224,20.595322832347033,14.92403745251756
0,225,225.0,0.0
0,226,20.5918619246756,14.92401161828046
0,227,20.591110656785897,14.92205821274694
0,228,20.58013785972916,0.0
0,229,229.0,0.0
0,230,20.557461404300994,0.0
0,231,231.0,0.0
0,232,232.0,14.922058212741142
0,233,233.0,0.0
0,234,234.0,14.922058212739913
0,235,235.0,0.0
0,236,236.0,14.922058212739557
0,237,237.0,0.0
0,238,238.0,14.922058212738456
0,239,20.543115424371948,14.921004954115325
0,240,240.0,0.0
0,241,241.0,0.0
0,242,242.0,14.9209375690629
0,243,20.542853314884088,14.919508162604643
0,244,244.0,0.0
0,245,20.535158526435485,0.0
0,246,246.0,14.918786076625523
0,247,20.534345194074984,14.918587976067315
0,248,248.0,0.0
0,249,249.0,0.0
0,250,20.534331678307268,0.0
0,251,251.0,14.91784155018076
0,252,252.0,0.0
0,253,20.53360276996292,0.0
0,254,254.0,0.0
0,255,255.0,0.0
0,256,20.531436591038542,0.0
0,257,257.0,14.917715310240439
0,258,258.0,0.0
0,259,20.51766766810025,14.917673440188025
0,260,260.0,14.91734257397109
0,261,261.0,0.0
0,262,262.0,0.0
0,263,263.0,0.0
0,264,264.0,0.0
0,265,265.0,14.91697764799104
0,266,266.0,0.0
0,267,267.0,14.916912159357395
0,268,268.0,14.916827232961914
0,269,269.0,0.0
0,270,270.0,0.0
0,271,271.0,0.0
0,272,20.500153309299687,14.91660912583734
0,273,273.0,0.0
0,274,274.0,0.0
0,275,275.0,14.916596674825882
0,276,276.0,0.0
0,277,277.0,14.916511030785877
0,278,278.0,0.0
0,279,279.0,0.0
0,280,280.0,14.914361246941837
0,281,20.499499334377397,0.0
0,282,282.0,0.0
0,283,283.0,14.911929571226587
0,284,284.0,0.0
0,285,20.498614640709093,0.0
0,286,286.0,0.0
0,287,20.49698035551376,0.0
0,288,288.0,14.911667818819964
0,289,20.49489166834455,0.0
0,290,290.0,14.911574395222118
0,291,291.0,0.0
0,292,20.49406955939299,0.0
0,293,293.0,0.0
0,294,20.488407537360423,14.911556114950137
0,295,295.0,0.0
0,296,296.0,14.911516958123343
0,297,297.0,0.0
0,298,298.0,14.911496145339491
0,299,299.0,14.911481731338753
